BRAND,DNLA,SKU_NO,OVERVIEW,OVERVIEW2,OVERVIEW_RAW,OVERVIEW2_RAW,OVERVIEW_NOTE
Vello,N,1102545,"This LCD Screen Protector Ultra from Vello is a sheet of ultra-thin (0.02"") optical glass used to protect the LCD monitor of a Fujifilm X-T1 and X-T2 camera. Its static adhesion method leaves no sticky residue behind on your screen. Multiple layers of protective material shield your display from dirt, scratches, sweat, smears, and light impact. The shatter-proof glass blocks UV rays while allowing visible light in. It is easy to install without trapping any air bubbles and is just as simple to remove. The protector can be easily cleaned using the supplied microfiber cloth and wet wipe.",,"This <b>LCD Screen Protector Ultra</b> from <b>Vello</b> is a sheet of ultra-thin (0.02"") optical glass used to protect the LCD monitor of a Fujifilm X-T1 and X-T2 camera. Its static adhesion method leaves no sticky residue behind on your screen. Multiple layers of protective material shield your display from dirt, scratches, sweat, smears, and light impact. The shatter-proof glass blocks UV rays while allowing visible light in. It is easy to install without trapping any air bubbles and is just as simple to remove. The protector can be easily cleaned using the supplied microfiber cloth and wet wipe.",,
Vello,N,1103269,"Protect your camera's LCD from scratches, dirt, and other unwanted residue with this Snap-On Glass LCD Screen Protector for the Canon 7DII from Vello. A sheet of clear, optical glass is laminated with 6 layers of protective material, which blocks UV rays while allowing visible light to pass through. The snap-on design provides easy attachment and detachment from the camera body using no adhesive. This screen protector is specifically designed for the Canon 7DII digital camera.",,"Protect your camera's LCD from scratches, dirt, and other unwanted residue with this <b>Snap-On Glass LCD Screen Protector for the Canon 7DII</b> from <b>Vello</b>. A sheet of clear, optical glass is laminated with 6 layers of protective material, which blocks UV rays while allowing visible light to pass through. The snap-on design provides easy attachment and detachment from the camera body using no adhesive.</br><br> This screen protector is specifically designed for the Canon 7DII digital camera.",,
Vello,N,1103271,"This LCD Screen Protector Ultra from Vello is a sheet of ultra-thin (0.02"") optical glass used to protect the LCD monitor of a Canon 7D Mark II camera. Its static adhesion method leaves no sticky residue behind on your screen. Multiple layers of protective material shield your display from dirt, scratches, sweat, smears, and light impact. The shatter-proof glass blocks UV rays while allowing visible light in. It is easy to install without trapping any air bubbles and is just as simple to remove. The protector can be easily cleaned using the supplied microfiber cloth and wet wipe.",,"This <b>LCD Screen Protector Ultra</b> from <b>Vello</b> is a sheet of ultra-thin (0.02"") optical glass used to protect the LCD monitor of a Canon 7D Mark II camera. Its static adhesion method leaves no sticky residue behind on your screen. Multiple layers of protective material shield your display from dirt, scratches, sweat, smears, and light impact. The shatter-proof glass blocks UV rays while allowing visible light in. It is easy to install without trapping any air bubbles and is just as simple to remove. The protector can be easily cleaned using the supplied microfiber cloth and wet wipe.",,
Vello,N,1106955,"Extend your shooting time with your Nikon Df DSLR Camera while benefiting from a convenient remote capture system, all thanks to this Vello Accessory Kit from B&amp;H Photo. This package bundles an extra lithium-ion battery pack, a battery grip, a wireless remote shutter release, an LCD screen protector, and a lens cap holder.

The Vello BG-N14 Battery Grip can effectively double your shooting time, holding up to 2 EN-EL14 or EN-EL14a batteries. The design of the grip offers a comfortable and secure way in which to hold your camera in the vertical orientation, providing an anti-slip rubber grip and firm curvature. Additionally, an alternate shutter-release button facilitates shooting in this position. The BG-N14 is also compatible with the Nikon EP-5A AC power supply for extended in-studio use.

The wireless remote shutter release, which can also work in wired mode, offers 16 channels, a multi-exposure function, and a convenient delay function. You can also control the length of the exposure remotely. Working on the 2.4GHz frequency, the shutter release gives you reduced radio interference and an extended range of up to 320'.",,"Extend your shooting time with your Nikon Df DSLR Camera while benefiting from a convenient remote capture system, all thanks to this <b>Vello Accessory Kit</b> from <b>B&amp;H Photo</b>. This package bundles an extra lithium-ion battery pack, a battery grip, a wireless remote shutter release, an LCD screen protector, and a lens cap holder.<br />
<br />
The Vello BG-N14 Battery Grip can effectively double your shooting time, holding up to 2 EN-EL14 or EN-EL14a batteries. The design of the grip offers a comfortable and secure way in which to hold your camera in the vertical orientation, providing an anti-slip rubber grip and firm curvature. Additionally, an alternate shutter-release button facilitates shooting in this position. The BG-N14 is also compatible with the Nikon EP-5A AC power supply for extended in-studio use.<br />
<br />
The wireless remote shutter release, which can also work in wired mode, offers 16 channels, a multi-exposure function, and a convenient delay function. You can also control the length of the exposure remotely. Working on the 2.4GHz frequency, the shutter release gives you reduced radio interference and an extended range of up to 320'.",,
Vello,N,1106969,"Extend your shooting time with your Canon EOS Rebel SL1 DSLR Camera while benefiting from a convenient remote capture system, all thanks to this Vello Accessory Kit from B&H Photo. This package bundles an extra lithium-ion battery pack, a BG-C11 battery grip, a wireless remote shutter release, an LCD screen protector, and a lens cap holder.The Vello BG-C11 Battery Grip can effectively double your shooting time, holding up to 2 LP-E12 batteries. The design offers a comfortable and secure way in which to hold your DSLR in the vertical orientation, providing an anti-slip rubber grip and firm curvature. Additionally, an alternate shutter release button facilitates shooting in this position. An included IR remote triggers the camera's shutter via the sensor on the grip or the one on the camera body.The wireless remote shutter release, which can also work in wired mode, enables clear image capture by eliminating camera shake. Press halfway to focus, then all the way to trigger the shutter. The release offers 16 channels, a multi-exposure function, and a convenient delay function. You can also control the length of the exposure remotely. Working on the 2.4 GHz frequency, the device gives you reduced radio interference and an extended range of up to 320'.",,"Extend your shooting time with your Canon EOS Rebel SL1 DSLR Camera while benefiting from a convenient remote capture system, all thanks to this <b>Vello Accessory Kit</b> from <b>B&H Photo</b>. This package bundles an extra lithium-ion battery pack, a BG-C11 battery grip, a wireless remote shutter release, an LCD screen protector, and a lens cap holder.<br><br>The Vello BG-C11 Battery Grip can effectively double your shooting time, holding up to 2 LP-E12 batteries. The design offers a comfortable and secure way in which to hold your DSLR in the vertical orientation, providing an anti-slip rubber grip and firm curvature. Additionally, an alternate shutter release button facilitates shooting in this position. An included IR remote triggers the camera's shutter via the sensor on the grip or the one on the camera body.<br><br>The wireless remote shutter release, which can also work in wired mode, enables clear image capture by eliminating camera shake. Press halfway to focus, then all the way to trigger the shutter. The release offers 16 channels, a multi-exposure function, and a convenient delay function. You can also control the length of the exposure remotely. Working on the 2.4 GHz frequency, the device gives you reduced radio interference and an extended range of up to 320'.",,
Vello,N,1108662,"The Vello BG-S2 Battery Grip is designed specifically for the Sony Alpha a7, a7R, and a7S cameras and holds one or two NP-FW50 batteries. With two batteries in the grip your shooting time is effectively doubled. The design of a battery grip offers a comfortable and secure way in which to hold your camera, especially in the vertical position.

The BG-S2 has an alternate shutter-release button to facilitate shooting when held vertically. In addition, the grip has an alternate AF/MF/AEL button, rear and main control dials, a C1 custom button, and a grip power On/Off switch. It is designed with an anti-slip rubber grip and firm curvature to further improve handling. The grip screws into the camera's tripod mount, and it has another tripod mount on its bottom for attaching to a camera support. A metal mount allows you to attach a camera strap to the BG-S2.",,"The <B>Vello BG-S2 Battery Grip</B> is designed specifically for the Sony Alpha a7, a7R, and a7S cameras and holds one or two NP-FW50 batteries. With two batteries in the grip your shooting time is effectively doubled. The design of a battery grip offers a comfortable and secure way in which to hold your camera, especially in the vertical position.<br><br>

The BG-S2 has an alternate shutter-release button to facilitate shooting when held vertically. In addition, the grip has an alternate AF/MF/AEL button, rear and main control dials, a C1 custom button, and a grip power On/Off switch. It is designed with an anti-slip rubber grip and firm curvature to further improve handling. The grip screws into the camera's tripod mount, and it has another tripod mount on its bottom for attaching to a camera support. A metal mount allows you to attach a camera strap to the BG-S2.",,
Vello,N,1109798,This Vello 3.5mm Remote Shutter Release Cable is a coiled cable for connecting a Vello remote shutter release receiver or other remote receiver with a 3.5mm jack to select Olympus cameras.,,This <B>Vello 3.5mm Remote Shutter Release Cable</B> is a coiled cable for connecting a Vello remote shutter release receiver or other remote receiver with a 3.5mm jack to select Olympus cameras.,,
Vello,N,1110942,"The Vello FWIRC-C FreeWave IR TTL Flash Commander for Canon is the nexus of your wireless flash setup, enabling you to set and control all functions of your wireless slave flash units. Equipped with an infrared transmitter, it provides the freedom of remote IR triggering for multiple flashes, and full compatibility with Canon's E-TTL metering and flash ratio systems for total wireless E-TTL control. It also offers high-speed sync with compatible Canon E-TTL flashes, allowing you to use shutter speeds higher than your camera's top flash sync speed. Three groups and four independent channels deliver enhanced wireless operation, even in busy environments, and the Commander itself can be rotated 180&deg; atop your camera for easy line-of-sight positioning. Your FreeWave Commander is powered by 2 (not included) AA batteries. For storage, your FreeWave comes with a drawstring pouch.",,"The <b>Vello FWIRC-C FreeWave IR TTL Flash Commander for Canon</b> is the nexus of your wireless flash setup, enabling you to set and control all functions of your wireless slave flash units. Equipped with an infrared transmitter, it provides the freedom of remote IR triggering for multiple flashes, and full compatibility with Canon's E-TTL metering and flash ratio systems for total wireless E-TTL control. It also offers high-speed sync with compatible Canon E-TTL flashes, allowing you to use shutter speeds higher than your camera's top flash sync speed. Three groups and four independent channels deliver enhanced wireless operation, even in busy environments, and the Commander itself can be rotated 180&deg; atop your camera for easy line-of-sight positioning. Your FreeWave Commander is powered by 2 (not included) AA batteries. For storage, your FreeWave comes with a drawstring pouch.",,
Vello,N,1110943,"The Vello FWIRC-N FreeWave IR TTL Flash Commander for Nikon is the nexus of your wireless flash setup, enabling you to set and control all functions of your wireless slave flash units. Equipped with an infrared transmitter, it provides the freedom of remote IR triggering for multiple flashes, and full compatibility with Nikon's i-TTL metering and flash ratio systems for total wireless i-TTL control. It also offers high-speed sync with compatible Nikon i-TTL flashes, allowing you to use shutter speeds higher than your camera's top flash sync speed. Three groups and four independent channels deliver enhanced wireless operation, even in busy environments, and the Commander itself can be rotated 180&deg; atop your camera for easy line-of-sight positioning. Your FreeWave Commander is powered by 2 (not included) AA batteries. For storage, your FreeWave comes with a drawstring pouch.",,"The <b>Vello FWIRC-N FreeWave IR TTL Flash Commander for Nikon</b> is the nexus of your wireless flash setup, enabling you to set and control all functions of your wireless slave flash units. Equipped with an infrared transmitter, it provides the freedom of remote IR triggering for multiple flashes, and full compatibility with Nikon's i-TTL metering and flash ratio systems for total wireless i-TTL control. It also offers high-speed sync with compatible Nikon i-TTL flashes, allowing you to use shutter speeds higher than your camera's top flash sync speed. Three groups and four independent channels deliver enhanced wireless operation, even in busy environments, and the Commander itself can be rotated 180&deg; atop your camera for easy line-of-sight positioning. Your FreeWave Commander is powered by 2 (not included) AA batteries. For storage, your FreeWave comes with a drawstring pouch.",,
Vello,N,1114287,"The BG-N15 Battery Grip from Vello is designed specifically for the Nikon D750 DSLR camera and accepts one Nikon EN-EL15 battery. With one battery in the grip and one in the camera, your shooting time is effectively doubled. The BG-N15 can also hold and utilize 6 AA batteries. Two battery trays, one for the EN-EL15 and one for the AAs, are included.
The design of a battery grip offers a comfortable and secure way in which to hold your DSLR, especially in the vertical position. The BG-N15 comes with an alternate shutter release button to facilitate shooting when held vertically. The shutter button offers a lock position to prevent accidental release. In addition, the grip has an alternate AE-L / AF-L button, multi selector and main and sub-command dials. It is designed with an anti-slip rubber grip and firm curvature to further improve handling. A tripod socket is included as is a holder for the camera's contact cover so as not to lose it when it has been removed to install the battery grip.",,"The <strong>BG-N15 Battery Grip</strong> from <strong>Vello</strong> is designed specifically for the Nikon D750 DSLR camera and accepts one Nikon EN-EL15 battery. With&nbsp;one battery in the grip and one in the camera, your shooting time is effectively doubled. The BG-N15 can also&nbsp;hold and utilize&nbsp;6 AA batteries.&nbsp;Two battery trays, one&nbsp;for the EN-EL15 and one for the AAs, are included.</p>
<p>The design of a battery grip offers a comfortable and secure way in which to hold your DSLR, especially in the vertical position. The BG-N15 comes with an alternate shutter release button&nbsp;to facilitate shooting when held vertically. The shutter&nbsp;button offers a lock position to prevent accidental&nbsp;release.&nbsp;In addition, the grip has an alternate AE-L / AF-L button, multi selector&nbsp;and main and sub-command dials. It&nbsp;is designed with an anti-slip rubber grip and firm curvature to further improve handling. A&nbsp;tripod socket is included as is a holder for the&nbsp;camera's contact cover&nbsp;so as not to lose it when it&nbsp;has been&nbsp;removed to install the battery grip.&nbsp;",,
Vello,N,1116349,"Dedicated to enhancing the use of your Panasonic GH4 Mirrorless Micro Four Thirds Camera, this Accessory Kit from B&H combines a host of accessories to extend your shooting time, protect your camera, and enable remote shooting capabilities.

The Vello BG-P1 Battery Grip can be used on either the GH4 or GH3, and is able to hold an additional lithium-ion battery for doubling your shooting times. The battery grip's design also incorporates additional camera controls and an alternate shutter release button for easier handling when shooting in the vertical orientation. Enabling the use of this grip, or also available as a spare, this kit also includes a Watson DMW-BLF19 lithium-ion battery pack.

For added protection and security, an optical glass LCD screen protector from Vello is included and maintains the touchscreen capabilities of the camera's monitor. A Sensei lens cap holder is also included to ensure you'll never lose your cap while shooting. Finally, the kit also includes a Vello FreeWave Plus Wireless Remote Shutter Release, along with a dedicated cable for Panasonic cameras, to afford up to a 320' working range and 16 channels for remotely triggering your camera's shutter.",,"Dedicated to enhancing the use of your Panasonic GH4 Mirrorless Micro Four Thirds Camera, this <b>Accessory Kit</b> from <b>B&H</b> combines a host of accessories to extend your shooting time, protect your camera, and enable remote shooting capabilities.<br><br>

The Vello BG-P1 Battery Grip can be used on either the GH4 or GH3, and is able to hold an additional lithium-ion battery for doubling your shooting times. The battery grip's design also incorporates additional camera controls and an alternate shutter release button for easier handling when shooting in the vertical orientation. Enabling the use of this grip, or also available as a spare, this kit also includes a Watson DMW-BLF19 lithium-ion battery pack.<br><br>

For added protection and security, an optical glass LCD screen protector from Vello is included and maintains the touchscreen capabilities of the camera's monitor. A Sensei lens cap holder is also included to ensure you'll never lose your cap while shooting. Finally, the kit also includes a Vello FreeWave Plus Wireless Remote Shutter Release, along with a dedicated cable for Panasonic cameras, to afford up to a 320' working range and 16 channels for remotely triggering your camera's shutter.",,
Vello,N,1116606,"Designed for the Canon 7D Mark II, the BG-C12 Battery Grip from Vello holds one or two LP-E6 batteries, effectively doubling your camera's shooting time. The grip also comes with a tray to hold six AA batteries (rechargeable batteries recommended).

The BG-C12 adds comfort and stability when shooting in the portrait orientation, and it provides an alternate shutter button, AF start, AF point selection, AE lock/FE lock, and multi-function buttons. A multi-controller and a main dial are also located on the grip, adding convenience when shooting vertically. It is designed with an anti-slip rubber grip and firm curvature to further improve handling. The grip screws into the camera's tripod mount, and it has another tripod mount on its bottom for attaching to a camera support.",,"Designed for the Canon 7D Mark II, the <B>BG-C12 Battery Grip</B> from <B>Vello</B> holds one or two LP-E6 batteries, effectively doubling your camera's shooting time. The grip also comes with a tray to hold six AA batteries (rechargeable batteries recommended).<br><br>

The BG-C12 adds comfort and stability when shooting in the portrait orientation, and it provides an alternate shutter button, AF start, AF point selection, AE lock/FE lock, and multi-function buttons. A multi-controller and a main dial are also located on the grip, adding convenience when shooting vertically. It is designed with an anti-slip rubber grip and firm curvature to further improve handling. The grip screws into the camera's tripod mount, and it has another tripod mount on its bottom for attaching to a camera support.",,
Vello,N,1117075,"Set up elaborate time-lapses, perform long exposures, or simply trigger your camera remotely with the Vello Wireless ShutterBoss II Remote Switch with Digital Timer Kit from B&H. This kit includes two cables, one is compatible with Sony's Multi-Terminal connection found on the latest Alpha series mirrorless and DSLR cameras while the other is compatible with the older Sony/Minolta style terminal. The ShutterBoss II features a 2.4 GHz frequency along with a 250' range. The transmitter also has access to 99 channels and features specialized functionality such as continuous shooting, self-timer, long time exposures, and interval shooting.

Multiple time settings can be accessed from the transmitter's backlit LCD screen, such as the ability to set a number of shots from 1-999 or to infinitely take photos. The duration of an exposure can also be set all the way up to 99 hours 59 minutes and 59 seconds in one-second increments. The delay and interval features have the same options for timing, but the interval function has a minimum setting of 1 second.

The ShutterBoss II does work as a dual-function release, allowing users to press halfway to focus or press full to trigger the shutter. It can also be set to take multiple photos with a single press of the shutter and has LED indicators to confirm pre-focus and exposure. The ShutterBoss II can also function both wired or wirelessly to better fit your particular setup. Additionally, the receiver runs on one 3V CR2 battery and the transmitter operates with two AAA batteries.",,"Set up elaborate time-lapses, perform long exposures, or simply trigger your camera remotely with the <b>Vello Wireless ShutterBoss II Remote Switch with Digital Timer Kit</b> from <b>B&H</b>. This kit includes two cables, one is compatible with Sony's Multi-Terminal connection found on the latest Alpha series mirrorless and DSLR cameras while the other is compatible with the older Sony/Minolta style terminal. The ShutterBoss II features a 2.4 GHz frequency along with a 250' range. The transmitter also has access to 99 channels and features specialized functionality such as continuous shooting, self-timer, long time exposures, and interval shooting.
<br><br>
Multiple time settings can be accessed from the transmitter's backlit LCD screen, such as the ability to set a number of shots from 1-999 or to infinitely take photos. The duration of an exposure can also be set all the way up to 99 hours 59 minutes and 59 seconds in one-second increments. The delay and interval features have the same options for timing, but the interval function has a minimum setting of 1 second.
<br><br>
The ShutterBoss II does work as a dual-function release, allowing users to press halfway to focus or press full to trigger the shutter. It can also be set to take multiple photos with a single press of the shutter and has LED indicators to confirm pre-focus and exposure. The ShutterBoss II can also function both wired or wirelessly to better fit your particular setup. Additionally, the receiver runs on one 3V CR2 battery and the transmitter operates with two AAA batteries.",,
Vello,N,1118932,"The red Vello ActionPan Professional Grade Stabilizing Action Grip allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,"The red <B>Vello ActionPan Professional Grade Stabilizing Action Grip</B> allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. </p><p>The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,
Vello,N,1118933,"The blue Vello ActionPan Professional Grade Stabilizing Action Grip allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,"The blue <B>Vello ActionPan Professional Grade Stabilizing Action Grip</B> allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. </p><p>The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,
Vello,N,1118934,"The green Vello ActionPan Professional Grade Stabilizing Action Grip allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,"The green <B>Vello ActionPan Professional Grade Stabilizing Action Grip</B> allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. </p><p>The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,
Vello,N,1118935,"The orange Vello ActionPan Professional Grade Stabilizing Action Grip allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,"The orange <B>Vello ActionPan Professional Grade Stabilizing Action Grip</B> allows you to hold your camera down low when filming skiing, snowboarding, skateboarding, auto racing, motocross, BMX/FMX and even when boating. Besides just facilitating a novel filming perspective, the ActionPan will steady your shot as well. It can be used with most SLR cameras or camcorders (with max height of 4.5"") that feature a 1/4""-20 tripod mount. The 1/4""-20 screw on the bracket is adjustable, to better accommodate cameras of different configurations. </p><p>The ActionPan features a shock-proof rubber handle that alleviates stress by offering a comfortable, secure grip. There's also a finger groove for securing grip, as well as non-slip rubber rails for further securing your camera to the mount. As an added bonus, the ActionPan is equipped with a removable accessory shoe mount on the top, which can hold your video light, camera flash or external microphone. If you plan to capture action sports from any angle, especially low angles, the ActionPan is a must have.",,
Vello,N,1119628,"Use an older-style shoe-mounted flash unit on a modern digital camera body with this HSA-PVU Hot Shoe Adapter with Safe Voltage Conversion from Vello. It works with voltages up to 60V and reduces it to less than 6V to protect the delicate circuits of your camera system. This adapter also offers a PC terminal for connecting the camera to another flash or studio light. Additionally, it runs on a CR2032 battery and has a battery check button with an LED indicator light that lights up when the adapter is working.",,"Use an older-style shoe-mounted flash unit on a modern digital camera body with this <b>HSA-PVU Hot Shoe Adapter with Safe Voltage Conversion</b> from <b>Vello</b>. It works with voltages up to 60V and reduces it to less than 6V to protect the delicate circuits of your camera system. This adapter also offers a PC terminal for connecting the camera to another flash or studio light. Additionally, it runs on a CR2032 battery and has a battery check button with an LED indicator light that lights up when the adapter is working.",,
Vello,N,1119908,Take a Sony/Minolta style flash and mount it onto a camera featuring the newer Multi-Interface Shoe with the HSA-CSMSA Multi-Interface to Sony/Minolta Shoe Adapter from Vello. It has full support for Sony's TTL metering system to ensure complete flash functionality and offers a PC terminal on the side for triggering additional flashes or studio strobe units.,,Take a Sony/Minolta style flash and mount it onto a camera featuring the newer Multi-Interface Shoe with the <b>HSA-CSMSA Multi-Interface to Sony/Minolta Shoe Adapter</b> from <b>Vello</b>. It has full support for Sony's TTL metering system to ensure complete flash functionality and offers a PC terminal on the side for triggering additional flashes or studio strobe units.,,
Vello,N,1120555,"Extend the length of your wired shutter release by 10' with this Remote Shutter Extension Cable for Nikon 10-Pin Connection from Vello. Compatible with Nikon cameras and remotes that utilize the 10-pin connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,"Extend the length of your wired shutter release by 10' with this <b>Remote Shutter Extension Cable for Nikon 10-Pin Connection</b> from <b>Vello</b>. Compatible with Nikon cameras and remotes that utilize the 10-pin connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,
Vello,N,1120557,"Extend the length of your wired shutter release by 10' with this Remote Shutter Extension Cable for Canon Sub-Miniature Connection from Vello. Compatible with Canon cameras and remotes that utilize the 2.5mm sub-miniature connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,"Extend the length of your wired shutter release by 10' with this <b>Remote Shutter Extension Cable for Canon Sub-Miniature Connection</b> from <b>Vello</b>. Compatible with Canon cameras and remotes that utilize the 2.5mm sub-miniature connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,
Vello,N,1120558,"Extend the length of your wired shutter release by 10' with this Remote Shutter Extension Cable for Canon 3-Pin Connection from Vello. Compatible with Canon cameras and remotes that utilize the 3-pin connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,"Extend the length of your wired shutter release by 10' with this <b>Remote Shutter Extension Cable for Canon 3-Pin Connection</b> from <b>Vello</b>. Compatible with Canon cameras and remotes that utilize the 3-pin connection, this cable allows users to trigger their shutter from further away than was previously possible, enabling more secure mounting when the camera is positioned in more difficult or elaborate positions.",,
